id,title,type,genres,averageRating,numVotes,releaseYear
tt0426719,"Hunter x Hunter",tvSeries,"Action, Adventure, Animation",8.6,10160,1999
tt9304350,"Fruits Basket",tvSeries,"Animation, Comedy, Drama",8.6,10081,2019
tt1853728,"Django Unchained",movie,"Comedy, Drama, Western",8.5,1735720,2012
tt0172495,Gladiator,movie,"Action, Adventure, Drama",8.5,1666101,2000
tt0482571,"The Prestige",movie,"Drama, Mystery, Sci-Fi",8.5,1472371,2006
tt0407887,"The Departed",movie,"Crime, Drama, Thriller",8.5,1449537,2006
tt0088763,"Back to the Future",movie,"Adventure, Comedy, Sci-Fi",8.5,1338561,1985
tt0110413,"Léon: The Professional",movie,"Action, Crime, Drama",8.5,1270770,1994
tt0120586,"American History X",movie,"Crime, Drama",8.5,1206008,1998
tt0110357,"The Lion King",movie,"Adventure, Animation, Drama",8.5,1167957,1994
tt0114814,"The Usual Suspects",movie,"Crime, Drama, Mystery",8.5,1163771,1995
tt2582802,Whiplash,movie,"Drama, Music",8.5,1024632,2014
tt6751668,Parasite,movie,"Drama, Thriller",8.5,1001482,2019
tt0078748,Alien,movie,"Horror, Sci-Fi",8.5,986097,1979
tt1675434,"The Intouchables",movie,"Comedy, Drama",8.5,949542,2011
tt0253474,"The Pianist",movie,"Biography, Drama, Music",8.5,935558,2002
tt0054215,Psycho,movie,"Horror, Mystery, Thriller",8.5,733492,1960
tt0034583,Casablanca,movie,"Drama, Romance, War",8.5,616116,1942
tt2306299,Vikings,tvSeries,"Action, Adventure, Drama",8.5,600106,2013
tt10048342,"The Queen's Gambit",tvMiniSeries,Drama,8.5,582551,2020
tt0475784,Westworld,tvSeries,"Drama, Mystery, Sci-Fi",8.5,540973,2016
tt15239678,"Dune: Part Two",movie,"Action, Adventure, Drama",8.5,532835,2024
tt0047396,"Rear Window",movie,"Mystery, Thriller",8.5,532614,1954
tt1442437,"Modern Family",tvSeries,"Comedy, Drama, Romance",8.5,499400,2009
tt4158110,"Mr. Robot",tvSeries,"Crime, Drama, Thriller",8.5,428624,2015
tt5071412,Ozark,tvSeries,"Crime, Drama, Thriller",8.5,357291,2017
tt0064116,"Once Upon a Time in the West",movie,"Drama, Western",8.5,355049,1968
tt0095327,"Grave of the Fireflies",movie,"Animation, Drama, War",8.5,325256,1988
tt6763664,"The Haunting of Hill House",tvMiniSeries,"Drama, Horror, Mystery",8.5,299180,2018
tt1439629,Community,tvSeries,Comedy,8.5,298772,2009
tt1586680,Shameless,tvSeries,"Comedy, Drama",8.5,298417,2011
tt0095765,"Cinema Paradiso",movie,"Drama, Romance",8.5,289685,1988
tt2243973,Hannibal,tvSeries,"Crime, Drama, Horror",8.5,283245,2013
tt0149460,Futurama,tvSeries,"Adventure, Animation, Comedy",8.5,266193,1999
tt0027977,"Modern Times",movie,"Comedy, Drama, Romance",8.5,264510,1936
tt1442449,Spartacus,tvSeries,"Action, Adventure, Biography",8.5,261143,2010
tt0436992,"Doctor Who",tvSeries,"Adventure, Drama, Sci-Fi",8.5,252230,2005
tt0021749,"City Lights",movie,"Comedy, Drama, Romance",8.5,199873,1931
tt1839578,"Person of Interest",tvSeries,"Action, Crime, Drama",8.5,193148,2011
tt3230854,"The Expanse",tvSeries,"Drama, Mystery, Sci-Fi",8.5,177069,2015
tt4179452,"The Last Kingdom",tvSeries,"Action, Drama, History",8.5,171961,2015
tt2575988,"Silicon Valley",tvSeries,Comedy,8.5,169625,2014
tt0487831,"The IT Crowd",tvSeries,Comedy,8.5,167181,2006
tt3526078,"Schitt's Creek",tvSeries,Comedy,8.5,151941,2015
tt1758429,"Spartacus: Gods of the Arena",tvMiniSeries,"Action, Adventure, Biography",8.5,147678,2011
tt12343534,"Jujutsu Kaisen",tvSeries,"Action, Adventure, Animation",8.5,133361,2020
tt0290978,"The Office",tvSeries,"Comedy, Drama",8.5,125377,2001
tt5189670,"Making a Murderer",tvSeries,"Crime, Documentary",8.5,104235,2015
tt6077448,"Sacred Games",tvSeries,"Action, Crime, Drama",8.5,94169,2018
tt0112159,"Neon Genesis Evangelion",tvSeries,"Action, Animation, Drama",8.5,90520,1995
tt3502248,Bosch,tvSeries,"Crime, Drama",8.5,85863,2014
tt1492966,Louie,tvSeries,"Comedy, Drama",8.5,82890,2010
tt10638036,Heartstopper,tvSeries,"Drama, Romance",8.5,82433,2022
tt0314979,"Battlestar Galactica",tvMiniSeries,"Action, Adventure, Drama",8.5,81474,2003
tt0421357,"Fullmetal Alchemist",tvSeries,"Action, Adventure, Animation",8.5,79505,2003
tt4093826,"Twin Peaks",tvSeries,"Crime, Drama, Horror",8.5,78212,2017
tt1424432,Senna,movie,"Biography, Documentary, Sport",8.5,77901,2010
tt20850406,"Sita Ramam",movie,"Action, Drama, Mystery",8.5,71772,2022
tt0088509,"Dragon Ball",tvSeries,"Action, Adventure, Animation",8.5,68665,1986
tt11912196,"Asur: Welcome to Your Dark Side",tvSeries,"Crime, Drama, Mystery",8.5,67078,2020
tt0863046,"Flight of the Conchords",tvSeries,"Comedy, Music, Musical",8.5,66917,2007
tt0280249,"Dragon Ball",tvSeries,"Action, Adventure, Animation",8.5,66671,1995
tt3428912,"Happy Valley",tvSeries,"Crime, Drama, Thriller",8.5,66663,2014
tt0068098,M*A*S*H,tvSeries,"Comedy, Drama, War",8.5,65217,1972
tt7120662,"Derry Girls",tvSeries,Comedy,8.5,64254,2018
tt1710308,"Regular Show",tvSeries,"Action, Adventure, Animation",8.5,61691,2010
tt0278238,"Samurai Jack",tvSeries,"Action, Adventure, Animation",8.5,61207,2001
tt0187664,Spaced,tvSeries,Comedy,8.5,58424,1999
tt0423731,"Samurai Champloo",tvSeries,"Action, Adventure, Animation",8.5,57144,2004
tt2937900,"The Knick",tvSeries,"Drama, History",8.5,53357,2014
tt0275137,"Justice League",tvSeries,"Action, Adventure, Animation",8.5,52975,2001
tt8289930,"Formula 1: Drive to Survive",tvSeries,"Documentary, Sport",8.5,52766,2019
tt0290988,"Trailer Park Boys",tvSeries,"Comedy, Crime",8.5,52252,2001
tt0402711,"Boston Legal",tvSeries,"Comedy, Crime, Drama",8.5,50829,2004
tt26548265,Maharaja,movie,"Action, Crime, Drama",8.5,50672,2024
tt0237123,Coupling,tvSeries,"Comedy, Romance",8.5,48225,2000
tt0163507,"Whose Line Is It Anyway?",tvSeries,"Comedy, Game-Show",8.5,47015,1998
tt1152758,"Dear Zachary: A Letter to a Son About His Father",movie,"Biography, Crime, Documentary",8.5,41772,2008
tt0103767,Baraka,movie,Documentary,8.5,41463,1992
tt3895150,"Your Lie in April",tvSeries,"Animation, Comedy, Drama",8.5,40063,2014
tt7019842,96,movie,"Drama, Romance",8.5,38972,2018
tt2359704,"JoJo's Bizarre Adventure",tvSeries,"Action, Adventure, Animation",8.5,38034,2012
tt0373732,"The Boondocks",tvSeries,"Action, Animation, Comedy",8.5,36912,2005
tt12714854,"Mumbai Diaries",tvSeries,"Drama, Thriller",8.5,30861,2021
tt1526318,Borgen,tvSeries,Drama,8.5,30548,2010
tt11301642,Ethos,tvSeries,"Drama, Thriller",8.5,30063,2020
tt1299368,Southland,tvSeries,"Crime, Drama, Thriller",8.5,29563,2009
tt0043208,"I Love Lucy",tvSeries,Comedy,8.5,29429,1951
tt10802170,"The Rehearsal",tvSeries,"Comedy, Documentary",8.5,27172,2022
tt9398466,"Delhi Crime",tvSeries,"Crime, Drama",8.5,26869,2019
tt11580854,"Sarpatta Parambarai",movie,"Action, Drama, Sport",8.5,26118,2021
tt0075520,"Jesus of Nazareth",tvMiniSeries,"Biography, Drama, History",8.5,25381,1977
tt16296870,"The Railway Men",tvMiniSeries,"Drama, History, Thriller",8.5,25169,2023
tt1353056,"RuPaul's Drag Race",tvSeries,"Game-Show, Reality-TV",8.5,23921,2009
tt0346336,"The Best of Youth",movie,"Drama, Romance",8.5,23585,2003
tt8948790,Jersey,movie,"Drama, Sport",8.5,23476,2019
tt0058625,"Woman in the Dunes",movie,"Drama, Thriller",8.5,23398,1964
tt24082438,"20 Days in Mariupol",movie,"Documentary, War",8.5,23310,2023
tt0088727,"Anne of Green Gables",tvMiniSeries,"Drama, Family",8.5,23156,1985
tt1014762,Home,movie,"Documentary, Family",8.5,23148,2009
tt0262985,"Queer as Folk",tvSeries,"Drama, Romance",8.5,22831,2000
tt9522300,"Kaguya-sama: Love is War",tvSeries,"Animation, Comedy, Romance",8.5,21916,2019
tt0253997,"The King of the Street Cleaners",movie,"Comedy, Romance",8.5,21764,1977
tt11407524,"Hostel Daze",tvSeries,"Comedy, Drama",8.5,21484,2019
tt2674806,"Inside No. 9",tvSeries,"Comedy, Crime, Drama",8.5,21398,2014
tt7259746,"Queer Eye",tvSeries,Reality-TV,8.5,21356,2018
tt0346314,"Ghost in the Shell: Stand Alone Complex",tvSeries,"Action, Animation, Crime",8.5,21344,2002
tt0054407,"The Hole",movie,"Crime, Drama, Thriller",8.5,21044,1960
tt0182629,"Rurouni Kenshin",tvSeries,"Action, Adventure, Animation",8.5,20898,1996
tt6005644,"TVF Tripling",tvSeries,"Comedy, Drama",8.5,20743,2016
tt1094229,Heartland,tvSeries,"Drama, Family",8.5,20657,2007
tt0397150,"Garth Marenghi's Darkplace",tvMiniSeries,"Comedy, Fantasy, Horror",8.5,20497,2004
tt0079221,"Gol Maal",movie,"Comedy, Romance",8.5,20372,1979
tt3673794,Kingdom,tvSeries,"Drama, Sport",8.5,20015,2014
tt2155025,"Please Like Me",tvSeries,"Comedy, Drama, Romance",8.5,19984,2013
tt0047708,"Alfred Hitchcock Presents",tvSeries,"Crime, Drama, Mystery",8.5,19631,1955
tt12074628,"Smiling Friends",tvSeries,"Animation, Comedy, Short",8.5,19434,2020
tt8413338,"Kumbalangi Nights",movie,"Comedy, Drama, Romance",8.5,18866,2019
tt0493331,"Barareh Nights",tvSeries,Comedy,8.5,18698,2005
tt5425186,"Horace and Pete",tvMiniSeries,"Comedy, Drama",8.5,17757,2016
tt0070644,"Scenes from a Marriage",tvMiniSeries,Drama,8.5,17429,1973
tt4295140,"Chef's Table",tvSeries,"Biography, Documentary",8.5,17266,2015
tt8317568,"Broken But Beautiful",tvSeries,"Drama, Romance",8.5,17225,2018
tt0263975,"The Girl with the Red Scarf",movie,"Drama, Romance",8.5,17205,1977
tt0185133,"Yu Yu Hakusho: Ghost Files",tvSeries,"Action, Adventure, Animation",8.5,16605,1992
tt1230180,"The Angry Video Game Nerd",tvSeries,"Action, Comedy, Sci-Fi",8.5,16006,2004
tt0131179,"Detective Conan",tvSeries,"Action, Animation, Comedy",8.5,15912,1996
tt6958022,"The Defiant Ones",tvMiniSeries,"Biography, Crime, Documentary",8.5,15783,2017
tt0061287,"The Prisoner",tvSeries,"Drama, Mystery, Sci-Fi",8.5,15341,1967
tt11691684,"Flower of Evil",tvSeries,"Crime, Mystery, Romance",8.5,15310,2020
tt0934320,"Summer Heights High",tvMiniSeries,"Comedy, Drama, Family",8.5,15251,2007
tt0098825,"House of Cards",tvMiniSeries,Drama,8.5,15246,1990
tt0807832,Mushi-Shi,tvSeries,"Animation, Drama, Fantasy",8.5,14980,2005
tt26225038,"Death's Game",tvSeries,"Drama, Fantasy",8.5,14796,2023
tt22185582,Sixer,tvSeries,"Drama, Sport",8.5,14132,2022
tt0101649,Thalapathi,movie,"Action, Crime, Drama",8.5,13683,1991
tt9617456,"For Sama",movie,"Biography, Documentary, War",8.5,13065,2019
tt27867155,"Mr Bates vs. The Post Office",tvMiniSeries,"Biography, Drama",8.5,12778,2024
tt0315008,"Great Teacher Onizuka",tvSeries,"Animation, Comedy, Drama",8.5,12084,1999
tt0161952,"Saint Seiya: Knights of the Zodiac",tvSeries,"Action, Adventure, Animation",8.5,11524,1986
tt0253991,Zübük,movie,Comedy,8.5,11424,1980
tt12369754,Staged,tvSeries,"Comedy, Drama",8.5,10674,2020
tt0062550,"The Bugs Bunny/Road Runner Hour",tvSeries,"Animation, Comedy",8.5,10349,1968
tt11052470,"Move to Heaven",tvSeries,Drama,8.5,10185,2021
tt2301351,"RuPaul's Drag Race All Stars",tvSeries,"Game-Show, Reality-TV",8.5,10158,2012
tt1345836,"The Dark Knight Rises",movie,"Action, Drama, Thriller",8.4,1865498,2012
tt0361748,"Inglourious Basterds",movie,"Adventure, Drama, War",8.4,1624270,2009
tt7286456,Joker,movie,"Crime, Drama, Thriller",8.4,1551730,2019
tt0209144,Memento,movie,"Mystery, Thriller",8.4,1346325,2000
tt4154796,"Avengers: Endgame",movie,"Action, Adventure, Drama",8.4,1306129,2019
tt4154756,"Avengers: Infinity War",movie,"Action, Adventure, Sci-Fi",8.4,1239924,2018
tt0910970,WALL·E,movie,"Adventure, Animation, Family",8.4,1226703,2008
tt0081505,"The Shining",movie,"Drama, Horror",8.4,1133699,1980
tt0082971,"Raiders of the Lost Ark",movie,"Action, Adventure",8.4,1052154,1981
tt0090605,Aliens,movie,"Action, Adventure, Sci-Fi",8.4,788229,1986
tt0078788,"Apocalypse Now",movie,"Drama, Mystery, War",8.4,723274,1979
tt4633694,"Spider-Man: Into the Spider-Verse",movie,"Action, Adventure, Animation",8.4,697070,2018
tt2380307,Coco,movie,"Adventure, Animation, Drama",8.4,616882,2017
tt1632701,Suits,tvSeries,"Comedy, Drama",8.4,497239,2011
tt0460681,Supernatural,tvSeries,"Drama, Fantasy, Horror",8.4,496003,2005
tt11198330,"House of the Dragon",tvSeries,"Action, Adventure, Drama",8.4,450682,2022
tt1187043,"3 Idiots",movie,"Comedy, Drama",8.4,445032,2009
tt0086879,Amadeus,movie,"Biography, Drama, Music",8.4,436404,1984
tt0405094,"The Lives of Others",movie,"Drama, Mystery, Thriller",8.4,417076,2006
tt2467372,"Brooklyn Nine-Nine",tvSeries,"Comedy, Crime",8.4,379015,2013
tt5311514,"Your Name.",movie,"Animation, Drama, Fantasy",8.4,336254,2016
tt0285403,Scrubs,tvSeries,"Comedy, Drama",8.4,273744,2001
tt5675620,"The Punisher",tvSeries,"Action, Crime, Drama",8.4,272434,2017
tt0082096,"Das Boot",movie,"Drama, War",8.4,268841,1981
tt12637874,Fallout,tvSeries,"Action, Adventure, Drama",8.4,264917,2024
tt5834204,"The Handmaid's Tale",tvSeries,"Drama, Sci-Fi, Thriller",8.4,264175,2017
tt1119644,Fringe,tvSeries,"Drama, Mystery, Sci-Fi",8.4,260845,2008
tt0032553,"The Great Dictator",movie,"Comedy, Drama, War",8.4,241614,1940
tt0043014,"Sunset Boulevard",movie,"Drama, Film-Noir",8.4,241214,1950
tt3920596,"Big Little Lies",tvSeries,"Crime, Drama, Mystery",8.4,230389,2017
tt0050825,"Paths of Glory",movie,"Drama, War",8.4,218005,1957
tt7221388,"Cobra Kai",tvSeries,"Action, Comedy, Drama",8.4,213323,2018
tt9561862,"Love, Death & Robots",tvSeries,"Action, Adventure, Animation",8.4,204304,2019
tt0285331,24,tvSeries,"Action, Crime, Drama",8.4,199304,2001
tt10155688,"Mare of Easttown",tvMiniSeries,"Crime, Drama, Mystery",8.4,196377,2021
tt3006802,Outlander,tvSeries,"Adventure, Drama, Fantasy",8.4,183323,2014
tt0387199,Entourage,tvSeries,"Comedy, Drama",8.4,178571,2004
tt9253284,Andor,tvSeries,"Action, Adventure, Drama",8.4,177670,2022
tt2401256,"The Night Of",tvMiniSeries,"Crime, Drama, Mystery",8.4,176912,2016
tt7657124,"The Heroes",tvSeries,"Animation, Drama, History",8.4,168562,2008
tt8398600,"After Life",tvSeries,"Comedy, Drama",8.4,156866,2019
tt1474684,Luther,tvSeries,"Crime, Drama, Mystery",8.4,156613,2010
tt0051201,"Witness for the Prosecution",movie,"Crime, Drama, Mystery",8.4,141866,1957
tt0409591,Naruto,tvSeries,"Action, Adventure, Animation",8.4,135742,2002
tt2249364,Broadchurch,tvSeries,"Crime, Drama, Mystery",8.4,130727,2013
tt2017109,Banshee,tvSeries,"Action, Crime, Drama",8.4,129808,2013
tt0458290,"Star Wars: The Clone Wars",tvSeries,"Action, Adventure, Animation",8.4,125975,2008
tt2149175,"The Americans",tvSeries,"Crime, Drama, Mystery",8.4,114121,2013
tt0491738,Psych,tvSeries,"Comedy, Crime, Mystery",8.4,112359,2006
tt8267604,Capernaum,movie,Drama,8.4,109986,2018
tt0118480,"Stargate SG-1",tvSeries,"Action, Adventure, Drama",8.4,103124,1997
tt0091251,"Come and See",movie,"Drama, Thriller, War",8.4,102700,1985
tt2788432,"American Crime Story",tvSeries,"Biography, Crime, Drama",8.4,99945,2016
tt9059760,"Normal People",tvMiniSeries,"Drama, Romance",8.4,97439,2020
tt1220617,"The Inbetweeners",tvSeries,Comedy,8.4,96084,2008
tt0060028,"Star Trek",tvSeries,"Action, Adventure, Sci-Fi",8.4,94904,1966
tt6473300,Mirzapur,tvSeries,"Action, Crime, Drama",8.4,87764,2018
tt1442462,"The Good Wife",tvSeries,"Crime, Drama, Mystery",8.4,84424,2009
tt4189022,"Ash vs Evil Dead",tvSeries,"Action, Comedy, Horror",8.4,81350,2015
tt0412253,"Veronica Mars",tvSeries,"Crime, Drama, Mystery",8.4,79220,2004
tt1759761,Veep,tvSeries,Comedy,8.4,65983,2012
tt13616990,"Chainsaw Man",tvSeries,"Action, Adventure, Animation",8.4,63824,2022
tt0262150,"Black Books",tvSeries,Comedy,8.4,62567,2000
tt5249462,Erased,tvSeries,"Animation, Crime, Drama",8.4,61673,2016
tt0995832,"Generation Kill",tvMiniSeries,"Drama, War",8.4,60521,2008
tt0925266,"Pushing Daisies",tvSeries,"Comedy, Drama, Fantasy",8.4,60105,2007
tt0057565,"High and Low",movie,"Crime, Drama, Mystery",8.4,55831,1963
tt2384811,Utopia,tvSeries,"Drama, Mystery, Sci-Fi",8.4,52277,2013
tt1313104,"The Cove",movie,"Biography, Crime, Documentary",8.4,51829,2009
tt0103584,X-Men,tvSeries,"Action, Adventure, Animation",8.4,51190,1992
tt0319969,Carnivàle,tvSeries,"Drama, Fantasy, Mystery",8.4,47415,2003
tt5743796,Warrior,tvSeries,"Action, Crime, Drama",8.4,47361,2019
tt1227926,"Dr. Horrible's Sing-Along Blog",tvMiniSeries,"Comedy, Musical, Sci-Fi",8.4,44439,2008
tt9900782,Kaithi,movie,"Action, Crime, Drama",8.4,44385,2019
tt11247158,"The Legend of Vox Machina",tvSeries,"Action, Adventure, Animation",8.4,44357,2022
tt1942683,"The Amazing World of Gumball",tvSeries,"Adventure, Animation, Comedy",8.4,43946,2011
tt21626284,"Laapataa Ladies",movie,"Comedy, Drama",8.4,43611,2023
tt1830379,"Top Boy",tvSeries,"Crime, Drama, Thriller",8.4,42064,2011
tt12361178,"Drishyam 2",movie,"Crime, Drama, Thriller",8.4,41877,2021
tt0094582,"The Wonder Years",tvSeries,"Comedy, Drama, Family",8.4,41523,1988
tt29623480,"The Wild Robot",movie,"Animation, Sci-Fi",8.4,41231,2024
tt0056751,"Doctor Who",tvSeries,"Adventure, Drama, Family",8.4,40163,1963
tt0458254,"The Colbert Report",tvSeries,"Comedy, News, Talk-Show",8.4,39286,2005
tt7658402,"Harley Quinn",tvSeries,"Action, Adventure, Animation",8.4,38954,2019
tt0770802,Samsara,movie,"Documentary, Music",8.4,38524,2011
tt0094535,"Red Dwarf",tvSeries,"Comedy, Sci-Fi",8.4,37760,1988
tt0472027,"John Adams",tvMiniSeries,"Biography, Drama, History",8.4,37488,2008
tt2578560,"Broad City",tvSeries,Comedy,8.4,36482,2014
tt0112175,"Spider-Man: The Animated Series",tvSeries,"Action, Adventure, Animation",8.4,36479,1994
tt2543312,"Halt and Catch Fire",tvSeries,Drama,8.4,36027,2014
tt0105946,"Babylon 5",tvSeries,"Action, Adventure, Drama",8.4,35207,1993
tt6439752,Snowfall,tvSeries,"Crime, Drama",8.4,34651,2017
tt9477520,Asuran,movie,"Action, Drama",8.4,34510,2019
tt0478942,"Life on Mars",tvSeries,"Crime, Drama, Mystery",8.4,33266,2006
tt1883092,"Generation War",tvMiniSeries,"Action, Drama, History",8.4,33204,2013
tt4192812,Unforgotten,tvSeries,"Crime, Drama, Mystery",8.4,31873,2015
tt7078180,"Violet Evergarden",tvSeries,"Animation, Drama, Family",8.4,31738,2018
tt13433812,Vincenzo,tvSeries,"Action, Comedy, Crime",8.4,30930,2021
tt4378376,"Babylon Berlin",tvSeries,"Crime, Drama, Thriller",8.4,30902,2017
tt0826760,"The Killing",tvSeries,"Crime, Drama, Mystery",8.4,30676,2007
tt14168162,"Bosch: Legacy",tvSeries,"Crime, Drama",8.4,29656,2022
tt8594324,Ghosts,tvSeries,"Comedy, Fantasy",8.4,28067,2019
tt6905542,"The Dark Crystal: Age of Resistance",tvSeries,"Adventure, Family, Fantasy",8.4,27656,2019
tt0086659,"'Allo 'Allo!",tvSeries,"Comedy, History, War",8.4,27481,1982
tt6205862,"Inside Look: The People v. O.J. Simpson - American Crime Story",tvSeries,"Documentary, Short",8.4,27406,2016
tt0074028,"The Muppet Show",tvSeries,"Comedy, Family, Musical",8.4,26656,1976
tt0163503,"Top Gear",tvSeries,Documentary,8.4,25231,1978
tt0416394,"The Mighty Boosh",tvSeries,"Comedy, Fantasy, Musical",8.4,24437,2003
tt3674140,"The Salt of the Earth",movie,"Biography, Documentary, History",8.4,23943,2014
tt0416960,"The Lizard",movie,"Comedy, Drama",8.4,22956,2004
tt0235923,"Invader ZIM",tvSeries,"Action, Adventure, Animation",8.4,22938,2001
tt0098878,"Northern Exposure",tvSeries,"Comedy, Drama",8.4,22636,1990
tt0400234,"Black Friday",movie,"Action, Crime, Drama",8.4,22320,2004
tt0108872,"My So-Called Life",tvSeries,"Comedy, Drama, Romance",8.4,22313,1994
tt4987556,"Thani Oruvan",movie,"Action, Crime, Thriller",8.4,22070,2015
tt0083466,"Police Squad!",tvSeries,"Comedy, Crime",8.4,21261,1982
tt0408381,"Doc Martin",tvSeries,"Comedy, Drama, Romance",8.4,20879,2004
tt5959980,"Vada Chennai",movie,"Action, Crime, Drama",8.4,20473,2018
tt0976192,"The Spectacular Spider-Man",tvSeries,"Action, Adventure, Animation",8.4,20196,2008
tt0118266,"The New Batman Adventures",tvSeries,"Action, Adventure, Animation",8.4,19795,1997
tt1734135,"Trollhunters: Tales of Arcadia",tvSeries,"Action, Adventure, Animation",8.4,19576,2016
tt2407574,"My Mad Fat Diary",tvSeries,"Comedy, Drama, Romance",8.4,19199,2013
tt0075572,Roots,tvMiniSeries,"Biography, Drama, History",8.4,19198,1977
tt0066626,"All in the Family",tvSeries,"Comedy, Drama",8.4,19172,1971
tt8681148,"This Is Going to Hurt",tvMiniSeries,"Biography, Comedy, Drama",8.4,19095,2022
tt0047445,"Sansho the Bailiff",movie,Drama,8.4,18616,1954
tt0053479,"The Andy Griffith Show",tvSeries,"Comedy, Family",8.4,17518,1960
tt1553644,"The Ricky Gervais Show",tvSeries,"Animation, Comedy, Talk-Show",8.4,17266,2010
tt0052572,"The World of Apu",movie,Drama,8.4,17171,1959
tt7465992,Mahanati,movie,"Biography, Drama",8.4,15221,2018
tt0059550,"Operation 'Y' & Other Shurik's Adventures",movie,"Comedy, Crime, Drama",8.4,15162,1965
tt0073000,"The Pinchcliffe Grand Prix",movie,"Animation, Comedy, Family",8.4,14498,1975
tt9174582,Brassic,tvSeries,"Comedy, Drama",8.4,14474,2019
tt0314067,Philanthropy,movie,"Comedy, Drama",8.4,14002,2002
tt0252591,"King of the Doormen",movie,Comedy,8.4,13913,1976
tt17921714,"A Small Light",tvMiniSeries,"Biography, Drama, History",8.4,13834,2023
tt0924651,"The Graham Norton Show",tvSeries,"Comedy, Music, Talk-Show",8.4,13449,2007
tt0098833,"Jeeves and Wooster",tvSeries,Comedy,8.4,13299,1990
tt13409432,"Ranking of Kings",tvSeries,"Action, Adventure, Animation",8.4,12950,2021
tt10183988,"Julie and the Phantoms",tvSeries,"Adventure, Comedy, Drama",8.4,12600,2020
